,ID,Age,Education,Years_Education,Marital_Status,Income,Kidhome,Teenhome,NumChildrenhome,Haskids,Dt_Customer,Year_Customer,Recency,MntDairy,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGold,Spendings,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response
1769,5534,47,Master,18,Married,31894.0,0,1,1,1,2013-10-20,2013,30,123,1,26,2,0,72,152,2,3,2,3,7,1,0,0,0,0,0
1770,5093,48,PhD,21,Alone,25509.0,1,0,1,1,2012-09-18,2012,15,164,3,30,10,7,11,214,3,3,0,3,9,0,0,0,0,0,1
1771,7592,76,PhD,21,Married,51012.0,0,0,0,0,2013-04-18,2013,86,102,9,63,2,9,24,185,1,4,1,4,6,0,0,0,0,0,0
1772,8895,37,Graduation,13,Alone,14622.0,0,0,0,0,2012-10-05,2012,68,536,44,534,17,0,26,1131,1,3,5,12,2,0,0,0,0,0,0
1773,8584,70,PhD,21,Together,85431.0,0,0,0,0,2013-06-08,2013,54,575,53,462,168,53,53,1311,1,2,7,7,0,0,0,0,0,0,0
1774,2694,55,Graduation,13,Married,20701.0,0,1,1,1,2014-03-18,2014,44,140,0,3,0,0,0,143,1,1,0,3,6,0,0,0,0,0,0
1775,8910,67,Graduation,13,Together,20527.0,1,1,2,1,2012-10-29,2012,7,194,2,56,0,0,0,252,5,4,1,6,8,0,0,0,0,0,1
1776,7433,37,Graduation,13,Alone,17360.0,1,0,1,1,2012-08-29,2012,87,171,4,68,7,5,17,255,4,3,1,4,8,0,0,0,0,0,0
1777,164,45,PhD,21,Married,28973.0,0,0,0,0,2012-10-13,2012,59,403,0,46,3,2,12,454,2,5,1,5,8,0,0,0,0,0,0
1778,10477,49,PhD,21,Together,39435.0,1,0,1,1,2013-08-06,2013,16,355,0,18,0,0,13,373,1,3,1,2,7,0,0,0,0,0,0
1779,2681,38,2n Cycle,9,Married,29751.0,0,0,0,0,2013-08-01,2013,1,175,22,112,138,89,29,536,1,2,3,13,1,0,0,0,0,0,0
1780,5150,43,Basic,6,Alone,11540.0,1,0,1,1,2012-12-17,2012,64,125,4,7,11,10,15,157,2,2,0,3,6,0,0,0,0,0,0
1781,5283,46,PhD,21,Alone,42473.0,1,1,2,1,2014-02-17,2014,72,399,1,21,0,4,25,425,3,2,1,4,5,0,0,0,0,0,0
1782,9645,54,Graduation,13,Married,29577.0,0,0,0,0,2012-10-14,2012,98,920,138,168,36,46,30,1308,1,9,4,10,6,0,0,0,0,0,0
1783,10678,63,Graduation,13,Together,14785.0,0,1,1,1,2013-11-28,2013,91,653,17,170,34,26,17,900,2,11,2,10,7,0,0,0,0,0,0
1784,7261,51,Graduation,13,Together,18932.0,1,1,2,1,2013-01-01,2013,8,199,33,60,8,3,15,303,5,5,2,5,8,0,0,0,0,0,1
1785,9648,55,Graduation,13,Alone,23386.0,1,1,2,1,2012-11-03,2012,20,153,4,56,0,9,31,222,4,5,1,4,8,0,0,0,0,0,0
1786,2870,49,Graduation,13,Married,16979.0,0,1,1,1,2012-09-21,2012,6,536,0,38,11,8,69,593,5,6,3,6,6,0,0,0,0,0,0
1787,8008,39,Graduation,13,Together,16204.0,1,0,1,1,2013-12-09,2013,54,179,0,30,12,1,30,222,1,2,0,4,6,0,0,0,0,0,0
1788,1513,43,2n Cycle,9,Together,29164.0,1,1,2,1,2012-08-28,2012,72,600,21,128,223,150,128,1122,13,2,2,12,8,0,0,0,0,0,0
1789,6173,43,Graduation,13,Together,20618.0,0,1,1,1,2013-11-02,2013,46,425,115,292,23,35,79,890,1,6,6,11,3,0,0,0,0,0,0
1790,1419,72,Graduation,13,Together,16091.0,1,1,2,1,2013-08-05,2013,11,126,6,15,12,8,17,167,3,2,1,3,5,0,0,0,0,0,0
1791,9150,59,PhD,21,Alone,48918.0,1,1,2,1,2014-04-12,2014,21,171,0,9,0,0,1,180,2,1,0,4,4,0,0,0,0,0,0
1792,7960,60,2n Cycle,9,Together,48141.0,0,0,0,0,2013-08-15,2013,89,734,22,350,151,25,100,1282,1,3,9,13,1,0,0,1,0,0,0
1793,1250,46,Graduation,13,Alone,18396.0,1,0,1,1,2014-02-07,2014,82,165,6,21,11,4,8,207,1,2,1,3,6,0,0,0,0,0,0
1794,9905,70,Graduation,13,Together,16851.0,1,1,2,1,2013-07-13,2013,69,135,1,41,10,1,67,188,5,3,3,3,6,1,0,0,0,0,0
1795,10691,62,Master,18,Married,20284.0,1,1,2,1,2013-06-14,2013,55,145,0,10,0,2,20,157,1,1,1,2,6,0,0,0,0,0,0
1796,7002,67,Graduation,13,Alone,26116.0,0,1,1,1,2013-10-03,2013,13,163,48,90,0,45,52,346,1,3,2,8,3,0,0,0,0,0,0
1797,2952,45,Master,18,Alone,23238.0,1,0,1,1,2014-04-16,2014,80,142,3,30,3,2,9,180,2,3,0,3,6,0,0,0,0,0,0
1798,8439,58,Graduation,13,Together,24265.0,0,2,2,1,2014-06-06,2014,97,734,26,70,11,44,17,885,2,6,3,4,4,0,0,0,1,0,0
1799,762,41,2n Cycle,9,Together,41974.0,1,0,1,1,2014-05-02,2014,27,537,21,134,258,14,56,964,1,7,5,8,4,0,0,0,0,0,0
1800,2831,46,Graduation,13,Together,22550.0,0,1,1,1,2014-06-27,2014,99,453,38,279,188,38,183,996,2,7,7,10,3,0,0,0,0,0,0
1801,6977,48,Graduation,13,Together,19934.0,0,1,1,1,2012-10-14,2012,87,1073,0,629,145,37,37,1884,1,10,5,13,6,0,0,1,0,0,0
1802,6289,71,Master,18,Together,40792.0,1,1,2,1,2013-04-28,2013,85,135,0,10,0,4,36,149,2,3,1,4,5,0,0,0,0,0,0
1803,4168,56,Graduation,13,Alone,15780.0,1,1,2,1,2013-03-20,2013,30,425,7,137,4,15,39,588,9,5,1,8,7,0,0,0,0,0,1
1804,8397,71,Graduation,13,Married,19975.0,1,1,2,1,2014-01-10,2014,82,129,0,5,0,0,11,134,2,1,1,2,7,1,0,0,0,0,0
1805,9284,64,Graduation,13,Together,16083.0,0,1,1,1,2013-06-08,2013,21,620,16,165,0,24,82,825,5,5,5,12,5,0,0,0,0,0,0
1806,6237,56,PhD,21,Alone,7144.0,0,2,2,1,2013-12-07,2013,92,401,4,33,5,2,291,445,0,23,1,1,0,0,0,0,0,0,0
1807,3130,58,Graduation,13,Alone,18701.0,1,1,2,1,2013-06-04,2013,95,139,4,2,10,6,10,161,4,2,0,4,5,0,0,0,0,0,0
1808,1619,66,Graduation,13,Married,23893.0,0,0,0,0,2014-04-28,2014,2,455,51,981,224,23,17,1734,1,4,6,6,1,0,0,0,0,0,1
1809,1990,48,PhD,21,Alone,63159.0,0,0,0,0,2012-11-05,2012,74,965,34,586,89,86,37,1760,1,3,5,8,3,1,0,0,0,0,0
1810,5513,56,Graduation,13,Together,16040.0,1,1,2,1,2012-10-04,2012,49,160,2,10,0,0,1,172,2,1,0,3,8,0,0,0,0,0,0
1811,269,59,PhD,21,Alone,46757.0,0,1,1,1,2012-11-16,2012,71,777,30,163,0,51,122,1021,6,4,4,7,9,0,0,0,0,0,0
1812,8093,53,Master,18,Married,55794.0,0,0,0,0,2014-06-28,2014,72,572,8,232,23,62,17,897,1,4,3,6,1,0,0,0,1,0,0
1813,10513,30,Graduation,13,Together,23883.0,0,0,0,0,2013-01-20,2013,68,438,169,565,91,169,70,1432,1,2,3,6,7,0,0,0,1,0,0
1814,10177,68,Graduation,13,Alone,17739.0,0,1,1,1,2013-02-14,2013,4,531,69,300,150,138,150,1188,3,5,4,8,2,0,0,0,0,0,0
1815,2549,39,PhD,21,Together,21840.0,1,0,1,1,2013-07-21,2013,80,146,0,9,0,0,1,155,1,1,0,3,9,0,0,0,0,0,0
1816,5782,40,2n Cycle,9,Together,25052.0,0,1,1,1,2013-09-28,2013,15,402,35,106,101,77,42,721,2,9,2,9,5,0,1,0,0,0,0
1817,10057,71,Graduation,13,Alone,16180.0,0,0,0,0,2013-07-19,2013,70,503,27,419,90,139,153,1178,1,5,7,9,7,0,0,0,0,0,1
1818,10307,66,Graduation,13,Married,25288.0,0,2,2,1,2013-08-31,2013,91,530,9,87,12,14,34,652,3,6,2,8,5,0,0,0,0,0,0
1819,8566,61,PhD,21,Together,32583.0,1,1,2,1,2014-06-15,2014,10,140,0,3,0,0,1,143,1,1,0,2,7,0,0,0,0,0,0
1820,2415,60,Graduation,13,Together,26324.0,0,1,1,1,2014-04-07,2014,99,556,17,398,80,35,61,1086,3,5,3,5,4,0,0,0,1,0,0
1821,5684,51,Master,18,Alone,26034.0,1,1,2,1,2013-10-11,2013,25,169,0,9,0,0,3,178,2,2,0,3,7,0,0,0,0,0,0
1822,8334,51,Master,18,Alone,19840.0,1,1,2,1,2013-10-04,2013,34,180,1,31,4,4,12,220,3,2,1,4,6,0,0,0,0,0,0
1823,9166,54,Graduation,13,Married,28096.0,0,1,1,1,2013-08-09,2013,57,576,84,141,73,35,162,909,3,4,4,12,2,0,0,0,0,0,0
1824,1440,44,2n Cycle,9,Together,16672.0,0,0,0,0,2012-09-04,2012,84,541,17,241,104,188,232,1091,2,9,5,9,7,0,0,0,0,0,0
1825,78,53,Graduation,13,Married,19356.0,1,0,1,1,2013-09-15,2013,51,160,0,11,0,2,9,173,1,1,1,2,8,0,0,0,0,0,0
1826,5441,57,PhD,21,Widow,54111.0,0,1,1,1,2013-08-25,2013,97,459,6,54,8,3,50,530,2,5,2,6,5,0,0,0,0,0,0
1827,5302,36,Graduation,13,Together,23229.0,0,0,0,0,2013-02-15,2013,13,491,27,697,216,24,166,1455,1,4,6,5,2,0,0,0,0,0,1
1828,4687,64,Master,18,Married,59089.0,0,0,0,0,2013-05-23,2013,92,674,92,736,39,0,92,1541,1,3,11,9,1,0,0,0,0,0,0
1829,1087,47,Master,18,Together,22669.0,1,0,1,1,2013-05-22,2013,30,140,14,36,37,22,48,249,3,4,1,2,9,0,0,0,0,0,1
1830,6859,35,Graduation,13,Alone,19546.0,1,0,1,1,2013-10-08,2013,30,148,4,24,16,9,9,201,2,4,0,3,9,0,0,0,0,0,0
1831,9860,63,Graduation,13,Together,21675.0,0,1,1,1,2013-03-15,2013,11,159,0,22,2,1,31,184,3,4,1,4,7,0,0,0,0,0,0
1832,7129,60,PhD,21,Married,54693.0,0,1,1,1,2013-02-17,2013,72,686,17,142,23,26,35,894,8,6,4,13,6,0,0,0,0,0,0
1833,5866,48,Graduation,13,Together,14345.0,1,0,1,1,2014-03-20,2014,39,395,3,66,12,7,34,483,3,4,1,4,7,0,0,0,0,0,0
1834,10521,45,Graduation,13,Married,18557.0,1,1,2,1,2013-09-11,2013,0,368,6,57,13,13,22,457,4,2,1,5,4,0,0,0,0,0,1
1835,7393,44,Graduation,13,Together,18058.0,1,1,2,1,2012-12-10,2012,15,375,5,24,4,0,3,408,3,2,1,3,5,0,0,0,0,0,0
1836,7849,52,PhD,21,Married,80336.0,0,0,0,0,2013-09-09,2013,12,396,19,456,160,142,66,1173,1,2,9,13,1,0,0,0,0,0,0
1837,332,65,Graduation,13,Married,25233.0,0,1,1,1,2013-03-22,2013,56,198,2,43,0,12,20,255,3,4,1,6,6,0,1,0,0,0,0
1838,9847,67,2n Cycle,9,Married,24622.0,0,1,1,1,2012-08-03,2012,39,465,15,47,20,0,192,547,2,7,4,3,6,0,0,0,0,0,0
1839,531,68,PhD,21,Alone,57333.0,0,1,1,1,2012-09-22,2012,55,941,14,397,76,58,176,1486,11,8,5,9,6,0,0,0,0,0,1
1840,9576,40,PhD,21,Together,32313.0,1,0,1,1,2013-02-11,2013,60,199,4,56,2,4,7,265,3,4,0,4,9,0,0,0,0,0,0
1841,6906,69,Master,18,Widow,63802.0,0,0,0,0,2013-06-03,2013,73,167,48,602,63,72,72,952,1,3,10,4,2,0,1,1,1,0,1
1842,7419,54,Master,18,Alone,21128.0,1,0,1,1,2014-04-23,2014,90,133,3,19,0,2,3,157,2,2,0,3,6,0,0,0,0,0,0
1843,3170,65,Master,18,Together,47237.0,0,0,0,0,2013-08-31,2013,86,561,66,408,37,57,85,1129,1,4,4,6,2,0,0,0,0,0,0
1844,8527,57,Master,18,Together,41271.0,1,1,2,1,2013-12-07,2013,37,406,7,119,4,15,11,551,5,6,2,6,7,0,0,0,0,0,0
1845,7872,47,PhD,21,Married,86836.0,0,0,0,0,2012-09-12,2012,7,179,21,273,0,21,63,494,1,6,10,6,5,1,0,1,1,0,1
1846,9931,59,PhD,21,Married,4023.0,1,1,2,1,2014-06-23,2014,29,127,0,1,1,1,1,130,15,0,0,0,19,0,0,0,0,0,0
1847,10595,32,Graduation,13,Married,20632.0,0,0,0,0,2013-07-08,2013,19,147,6,28,13,4,16,198,1,2,0,3,7,0,0,0,0,0,0
1848,4609,56,PhD,21,Married,57705.0,0,1,1,1,2014-01-11,2014,14,566,0,53,6,4,40,629,3,8,1,6,6,0,0,0,0,0,0
1849,5010,34,Graduation,13,Alone,15393.0,1,0,1,1,2014-02-02,2014,72,151,8,8,6,1,9,174,2,1,0,3,8,0,0,0,0,0,0
1850,4427,27,2n Cycle,9,Alone,51192.0,0,0,0,0,2012-09-18,2012,56,536,27,590,38,107,67,1298,1,5,10,12,6,1,0,1,0,0,1
1851,11148,47,Graduation,13,Together,16567.0,1,0,1,1,2013-05-19,2013,85,111,1,4,3,1,2,120,1,1,0,2,8,0,0,0,0,0,0
1852,1168,44,PhD,21,Married,72159.0,0,0,0,0,2012-10-29,2012,62,500,53,899,34,40,53,1526,1,4,6,10,2,0,0,0,0,0,0
1853,9595,61,Graduation,13,Together,27071.0,0,0,0,0,2013-01-11,2013,1,539,169,816,20,0,30,1544,1,4,5,4,3,0,0,0,0,0,1
1854,10163,38,PhD,21,Alone,82733.0,0,0,0,0,2013-09-10,2013,28,712,50,420,65,38,38,1285,1,8,4,7,4,0,0,0,0,0,1
1855,2886,51,Master,18,Alone,47308.0,0,1,1,1,2013-08-12,2013,70,1121,0,72,0,12,12,1205,4,10,8,10,6,0,1,0,1,0,0
1856,6710,71,Master,18,Alone,37687.0,2,1,3,1,2012-11-17,2012,84,173,1,13,3,5,13,195,1,2,0,4,6,0,0,0,0,0,0
1857,5316,46,Master,18,Together,21024.0,0,0,0,0,2013-07-04,2013,89,137,4,18,6,2,18,167,1,2,0,4,7,0,0,0,0,0,0
1858,9029,50,PhD,21,Married,70116.0,0,0,0,0,2013-01-26,2013,73,707,44,603,95,58,29,1507,1,2,8,12,1,0,0,0,0,0,0
1859,521,37,Graduation,13,Together,14361.0,1,0,1,1,2012-09-18,2012,42,174,77,203,6,24,97,484,2,8,1,7,7,0,0,0,0,0,0
1860,1459,56,PhD,21,Married,69063.0,0,1,1,1,2012-11-07,2012,16,666,35,124,69,8,26,902,1,5,3,5,3,0,0,0,0,0,0
1861,10241,47,2n Cycle,9,Alone,11448.0,0,0,0,0,2013-12-15,2013,16,101,0,0,6,2,6,109,1,1,0,2,6,0,0,0,0,0,0
1862,1630,43,Graduation,13,Alone,26051.0,0,1,1,1,2013-08-07,2013,56,162,50,100,55,30,27,397,1,4,2,8,4,0,0,0,0,0,0
1863,3254,51,Graduation,13,Married,14180.0,1,0,1,1,2013-10-14,2013,65,407,70,239,103,88,53,907,1,5,4,4,2,0,0,0,0,0,0
1864,9064,40,Graduation,13,Married,29140.0,0,0,0,0,2012-11-09,2012,10,823,25,459,124,29,95,1460,1,6,6,7,4,0,0,1,0,0,1
1865,3678,49,Graduation,13,Widow,22885.0,1,1,2,1,2012-10-07,2012,13,488,23,71,15,0,59,597,11,8,3,7,7,0,1,0,0,0,1
1866,4227,54,Master,18,Together,19529.0,1,1,2,1,2013-09-06,2013,78,134,0,13,4,2,8,153,3,2,1,3,5,0,0,0,0,0,0
1867,9467,38,Graduation,13,Alone,16112.0,1,0,1,1,2014-05-11,2014,51,111,2,10,3,0,2,126,1,1,0,3,6,0,0,0,0,0,0
1868,8486,51,Master,18,Together,24565.0,1,0,1,1,2012-10-01,2012,27,465,0,52,8,3,20,528,4,9,0,4,10,0,0,0,0,0,0
1869,2186,45,2n Cycle,9,Together,44375.0,0,0,0,0,2014-03-10,2014,30,938,142,754,159,81,183,2074,1,5,10,6,2,0,1,1,1,0,1
1870,3286,55,PhD,21,Alone,26642.0,1,0,1,1,2014-03-01,2014,71,149,2,15,2,2,8,170,2,2,0,3,6,0,0,0,0,0,0
1871,8602,58,Graduation,13,Alone,34799.0,0,1,1,1,2013-06-12,2013,97,412,172,153,150,105,57,992,2,7,6,11,4,0,0,0,0,0,0
1872,3722,50,Graduation,13,Alone,19652.0,1,1,2,1,2014-04-16,2014,83,134,1,8,0,0,8,143,2,2,0,3,6,0,0,0,0,0,0
1873,6715,74,PhD,21,Alone,60200.0,0,1,1,1,2013-01-02,2013,3,502,19,132,0,6,26,659,6,6,2,11,6,0,0,0,0,0,0
1874,4796,70,Graduation,13,Alone,13260.0,0,1,1,1,2014-04-19,2014,71,140,10,3,3,5,0,161,1,1,0,3,2,0,0,0,0,0,0
1875,9612,35,2n Cycle,9,Alone,15134.0,0,0,0,0,2014-02-07,2014,3,112,8,6,4,8,16,138,1,1,0,3,7,0,0,0,0,0,0
1876,3766,63,Master,18,Widow,20903.0,0,0,0,0,2012-08-16,2012,15,100,71,243,108,94,219,616,3,9,1,8,9,0,0,0,0,0,1
1877,1399,64,Graduation,13,Married,18635.0,0,0,0,0,2014-01-21,2014,52,407,114,445,181,165,203,1312,1,3,7,9,1,0,0,0,1,0,0
1878,1570,71,PhD,21,Together,69702.0,0,1,1,1,2013-02-19,2013,8,664,9,240,50,19,57,982,2,7,7,10,4,0,0,0,0,0,0
1879,3426,47,Graduation,13,Alone,15342.0,1,0,1,1,2013-07-15,2013,89,1045,61,338,60,46,46,1550,3,5,5,13,8,0,0,0,0,0,0
1880,3074,38,PhD,21,Married,70643.0,0,0,0,0,2012-10-15,2012,66,1127,107,304,23,143,33,1704,1,5,8,4,6,0,0,0,0,0,1
1881,8341,53,PhD,21,Married,30396.0,1,0,1,1,2014-04-30,2014,22,142,0,6,0,1,12,149,2,1,1,2,7,1,0,0,0,0,1
1882,5180,54,PhD,21,Alone,50616.0,0,1,1,1,2014-04-18,2014,56,128,0,16,0,1,4,145,2,4,0,4,7,0,0,0,0,0,0
1883,6461,53,Master,18,Alone,40756.0,0,1,1,1,2013-05-19,2013,74,581,49,157,43,8,108,838,1,5,6,11,2,0,1,0,0,0,0
1884,7679,37,PhD,21,Alone,30298.0,0,0,0,0,2014-05-19,2014,48,150,3,12,6,1,0,172,1,1,1,3,3,0,0,0,0,0,0
1885,10702,38,Graduation,13,Alone,13995.0,1,0,1,1,2012-11-03,2012,67,185,8,133,56,56,12,438,2,7,1,7,7,0,0,0,0,0,0
1886,7505,65,PhD,21,Married,44155.0,1,1,2,1,2014-01-19,2014,24,128,1,9,0,0,14,138,1,1,1,2,4,0,0,0,0,0,0
1887,5113,51,PhD,21,Alone,86979.0,0,0,0,0,2013-11-07,2013,67,584,100,835,65,83,35,1667,1,5,5,5,2,1,0,0,0,0,1
1888,10858,47,Graduation,13,Together,21861.0,1,1,2,1,2013-09-09,2013,38,536,30,177,90,138,30,971,4,9,5,7,5,0,0,0,0,0,0
1889,2961,40,Graduation,13,Married,20940.0,1,0,1,1,2013-02-26,2013,86,175,10,110,54,6,27,355,2,6,3,4,6,1,0,0,0,0,0
1890,2747,34,PhD,21,Married,67546.0,0,0,0,0,2012-08-31,2012,90,864,134,768,150,38,172,1954,1,4,10,5,3,0,0,0,0,0,0
1891,3010,33,Master,18,Together,67765.0,0,0,0,0,2014-05-02,2014,87,957,153,612,99,95,153,1916,1,4,7,8,1,1,0,1,1,0,0
1892,5790,37,Graduation,13,Married,21817.0,1,0,1,1,2013-01-27,2013,62,150,6,16,20,0,5,192,2,2,0,3,8,0,0,0,0,0,0
1893,6892,54,Graduation,13,Alone,23558.0,0,1,1,1,2014-06-03,2014,23,641,7,56,0,0,28,704,8,10,4,6,8,0,1,0,1,0,0
1894,1743,48,Graduation,13,Alone,33842.0,0,0,0,0,2014-05-26,2014,99,467,86,208,177,14,43,952,1,2,3,5,1,0,0,0,0,0,0
1895,3578,73,Graduation,13,Alone,16510.0,0,1,1,1,2013-10-20,2013,29,122,21,43,25,10,15,221,2,3,1,6,6,0,0,0,0,0,0
1896,8462,44,Basic,6,Together,6997.0,1,0,1,1,2012-09-09,2012,52,120,4,10,29,0,36,163,1,1,1,2,6,1,0,0,0,0,0
1897,5558,68,PhD,21,Alone,90933.0,0,0,0,0,2014-03-31,2014,90,1020,31,430,62,63,79,1606,1,4,6,4,1,0,0,1,0,0,0
1898,4619,77,PhD,21,Alone,113734.0,0,0,0,0,2014-05-28,2014,9,150,2,3,1,262,3,418,0,27,0,0,1,0,0,0,0,0,0
1899,8780,72,PhD,21,Together,59292.0,0,1,1,1,2013-06-13,2013,71,552,14,68,19,14,14,667,2,3,5,8,3,0,0,0,0,0,0
1900,10789,58,PhD,21,Married,45759.0,1,1,2,1,2013-02-23,2013,13,161,1,18,3,0,4,183,2,2,0,3,7,0,0,0,0,0,0
1901,10779,39,Graduation,13,Alone,15569.0,0,0,0,0,2014-04-13,2014,16,163,5,14,0,4,11,186,1,1,0,3,7,0,0,0,0,0,0
1902,5896,35,Master,18,Married,56715.0,0,0,0,0,2014-03-18,2014,94,452,7,80,20,7,11,566,1,4,4,6,2,0,0,0,0,0,0
1903,2337,51,Graduation,13,Alone,18302.0,1,0,1,1,2013-10-24,2013,77,117,1,24,2,1,2,145,3,3,0,3,6,0,0,0,0,0,0
1904,10951,54,Graduation,13,Married,21830.0,0,1,1,1,2014-01-25,2014,20,468,0,18,0,0,9,486,2,3,1,8,4,0,1,0,0,0,0
1905,544,68,Graduation,13,Married,23913.0,0,0,0,0,2013-05-11,2013,51,580,61,265,138,61,53,1105,1,3,4,6,1,0,0,0,0,0,0
1906,17,51,PhD,21,Married,60491.0,0,1,1,1,2013-09-06,2013,81,637,47,237,12,19,76,952,4,6,11,7,5,0,0,0,0,0,0
1907,10680,36,Graduation,13,Together,14820.0,1,0,1,1,2014-02-05,2014,71,164,0,16,2,1,6,183,1,3,0,3,7,0,0,0,0,0,0
1908,3265,63,Graduation,13,Married,15783.0,0,0,0,0,2013-03-19,2013,36,121,1,9,7,3,5,141,1,1,0,3,6,0,0,0,0,0,0
1909,5623,42,Master,18,Married,18812.0,1,0,1,1,2013-09-26,2013,95,142,4,13,0,0,19,159,1,1,1,2,7,1,0,0,0,0,0
1910,5832,62,2n Cycle,9,Together,57190.0,0,0,0,0,2014-04-20,2014,32,493,183,352,184,23,28,1235,0,3,5,13,0,0,0,0,0,0,0
1911,5544,52,Graduation,13,Alone,32207.0,0,1,1,1,2012-11-10,2012,32,957,40,175,158,53,107,1383,2,7,8,5,5,0,1,0,0,0,0
1912,6417,51,Master,18,Together,61161.0,0,0,0,0,2012-10-14,2012,85,829,138,430,60,92,15,1549,1,4,6,13,2,0,0,0,0,0,0
1913,5831,55,Graduation,13,Married,23608.0,0,1,1,1,2012-08-22,2012,93,1017,50,500,65,50,133,1682,3,5,5,5,8,0,1,0,1,0,1
1914,7101,59,PhD,21,Widow,52278.0,0,1,1,1,2013-01-25,2013,24,953,0,71,0,0,174,1024,6,10,5,10,8,0,0,0,0,0,0
1915,10176,54,Graduation,13,Alone,17947.0,0,1,1,1,2012-08-24,2012,44,159,0,120,0,0,137,279,7,4,4,8,8,0,1,0,0,1,1
1916,2326,32,Graduation,13,Married,18929.0,0,0,0,0,2013-02-16,2013,15,138,0,8,23,4,18,173,1,1,0,4,6,0,0,0,0,0,0
1917,4385,41,PhD,21,Alone,36038.0,1,0,1,1,2013-05-31,2013,82,142,0,15,0,2,7,159,2,3,0,3,6,0,0,0,0,0,0
1918,2929,46,Graduation,13,Alone,15225.0,0,0,0,0,2013-02-20,2013,27,146,42,24,15,20,18,247,1,2,1,4,7,0,0,0,0,0,0
1919,10686,57,PhD,21,Together,34230.0,1,1,2,1,2012-12-26,2012,72,133,0,4,0,0,2,137,1,1,0,2,7,0,0,0,0,0,0
1920,2546,45,2n Cycle,9,Alone,16448.0,0,1,1,1,2014-06-22,2014,7,150,4,5,10,5,23,174,1,1,0,4,3,0,0,0,0,0,0
1921,3283,50,2n Cycle,9,Married,33208.0,0,1,1,1,2014-01-19,2014,57,200,193,100,46,185,185,724,2,6,2,12,3,0,0,0,0,0,0
1922,3138,66,Graduation,13,Alone,23699.0,0,0,0,0,2012-10-20,2012,84,1009,27,119,71,108,27,1334,0,7,9,6,4,0,1,1,1,1,1
1923,4994,79,Master,18,Alone,48915.0,0,0,0,0,2013-10-01,2013,53,1193,33,281,129,66,33,1702,1,7,5,13,3,0,0,1,0,0,0
1924,7966,63,Graduation,13,Alone,25068.0,1,1,2,1,2013-01-08,2013,48,505,137,401,104,22,22,1169,3,11,5,11,5,0,0,0,0,0,0
1925,3112,45,Master,18,Married,22701.0,1,0,1,1,2013-09-05,2013,2,148,4,9,0,4,5,165,1,1,0,3,5,0,0,0,0,0,0
1926,10872,53,PhD,21,Married,55212.0,0,1,1,1,2012-11-23,2012,65,1103,0,45,0,0,34,1148,3,4,2,11,8,0,1,0,0,1,0
1927,2181,52,Graduation,13,Married,15608.0,0,0,0,0,2013-06-23,2013,45,524,61,753,40,46,27,1424,1,3,3,7,2,0,0,0,0,0,0
1928,1867,65,Graduation,13,Alone,25997.0,0,0,0,0,2012-11-13,2012,42,652,48,350,94,84,108,1228,1,9,3,6,5,0,0,0,0,0,1
1929,1518,57,Master,18,Married,38535.0,1,1,2,1,2013-06-17,2013,29,537,6,157,25,91,91,816,5,9,3,7,7,0,0,0,0,0,0
1930,5734,48,PhD,21,Married,61917.0,1,1,2,1,2013-11-20,2013,83,191,4,36,2,2,1,235,1,2,0,4,5,0,0,0,0,0,0
1931,2878,75,PhD,21,Married,67472.0,0,1,1,1,2013-09-28,2013,93,162,31,127,8,17,69,345,2,4,2,7,3,0,0,0,0,0,0
1932,1458,40,Master,18,Married,21059.0,1,0,1,1,2014-01-07,2014,40,142,3,19,3,3,8,170,3,3,0,3,6,0,0,0,0,0,0
1933,7007,54,Master,18,Married,24038.0,2,0,2,1,2014-04-01,2014,47,123,3,18,3,4,18,151,2,3,1,2,7,0,0,0,0,0,0
1934,6200,71,Graduation,13,Married,21781.0,0,1,1,1,2013-04-08,2013,50,522,108,185,130,38,100,983,2,6,6,9,3,0,0,0,0,0,0
1935,1403,47,2n Cycle,9,Together,16951.0,1,1,2,1,2012-09-06,2012,40,112,4,15,3,5,3,139,2,1,0,3,7,0,0,0,0,0,0
1936,4827,66,PhD,21,Alone,54998.0,0,1,1,1,2013-03-10,2013,3,154,22,202,39,30,8,447,5,4,2,9,4,0,0,0,0,0,1
1937,6250,73,PhD,21,Widow,54356.0,0,1,1,1,2012-11-19,2012,62,710,15,30,20,0,0,775,3,11,2,8,8,0,0,0,0,0,1
1938,9291,63,Master,18,Married,19458.0,0,1,1,1,2014-03-23,2014,25,130,2,4,0,0,1,136,1,0,0,3,5,0,0,0,0,0,0
1939,2478,49,Graduation,13,Married,19679.0,1,0,1,1,2013-08-31,2013,48,148,2,4,13,13,4,180,1,1,0,4,4,0,0,0,0,0,0
1940,1139,38,PhD,21,Married,73356.0,0,0,0,0,2014-02-06,2014,56,1050,14,322,0,14,112,1400,1,5,11,5,2,1,0,1,1,0,1
1941,5138,72,Graduation,13,Together,17466.0,0,1,1,1,2013-01-14,2013,68,141,1,14,3,2,4,161,1,1,0,3,8,0,0,0,0,0,0
